"film","actor","date","dbin","dbout"
"http://dbpedia.org/resource/Foolproof_(film)","http://dbpedia.org/resource/James_Allodi","2003-10-03","-1","-1"
"http://dbpedia.org/resource/Foolproof_(film)","http://dbpedia.org/resource/Kristin_Booth","2003-10-03","-1","-1"
"http://dbpedia.org/resource/Foolproof_(film)","http://dbpedia.org/resource/Joris_Jarsky","2003-10-03","-1","-1"
"http://dbpedia.org/resource/Forget_Me_Not_(1935_film)","http://dbpedia.org/resource/Kurt_Vespermann","1935-10-24","-1","-1"
"http://dbpedia.org/resource/Forget_Me_Not_(1935_film)","http://dbpedia.org/resource/Magda_Schneider","1935-10-24","-1","-1"
"http://dbpedia.org/resource/Forget_Me_Not_(1935_film)","http://dbpedia.org/resource/Beniamino_Gigli","1935-10-24","-1","-1"
"http://dbpedia.org/resource/Forget_Me_Not_(1935_film)","http://dbpedia.org/resource/Peter_Bosse","1935-10-24","-1","-1"
"http://dbpedia.org/resource/Forget_Me_Not_(1936_film)","http://dbpedia.org/resource/Joan_Gardner","1936-12-21","-1","-1"
"http://dbpedia.org/resource/Forget_Me_Not_(1936_film)","http://dbpedia.org/resource/Jeanne_Stuart","1936-12-21","-1","-1"
"http://dbpedia.org/resource/Forget_Me_Not_(1936_film)","http://dbpedia.org/resource/Beniamino_Gigli","1936-12-21","-1","-1"
"http://dbpedia.org/resource/Four_Brothers_(film)","http://dbpedia.org/resource/Garrett_Hedlund","2005-08-12","86","148"
"http://dbpedia.org/resource/Four_Brothers_(film)","http://dbpedia.org/resource/Tyrese_Gibson","2005-08-12","86","148"
"http://dbpedia.org/resource/Four_Brothers_(film)","http://dbpedia.org/resource/André_3000","2005-08-12","86","148"
"http://dbpedia.org/resource/Four_Brothers_(film)","http://dbpedia.org/resource/Mark_Wahlberg","2005-08-12","86","148"
"http://dbpedia.org/resource/Frankenstein_(2004_film)","http://dbpedia.org/resource/Ivana_Miličević","2004-10-10","23","80"
"http://dbpedia.org/resource/Frankenstein_(2004_film)","http://dbpedia.org/resource/Adam_Goldberg","2004-10-10","23","80"
"http://dbpedia.org/resource/Frankenstein_(2004_film)","http://dbpedia.org/resource/Thomas_Kretschmann","2004-10-10","23","80"
"http://dbpedia.org/resource/Frankenstein_(2004_film)","http://dbpedia.org/resource/Vincent_Pérez","2004-10-10","23","80"
"http://dbpedia.org/resource/Frankenstein_(2004_film)","http://dbpedia.org/resource/Parker_Posey","2004-10-10","23","80"
"http://dbpedia.org/resource/Frankenstein_(2004_film)","http://dbpedia.org/resource/Michael_Madsen","2004-10-10","23","80"
"http://dbpedia.org/resource/Frankenstein_1970","http://dbpedia.org/resource/Boris_Karloff","1958-07-20","18","43"
"http://dbpedia.org/resource/Frightmare_(1974_film)","http://dbpedia.org/resource/Rupert_Davies","1974-11-06","-1","-1"
"http://dbpedia.org/resource/Frightmare_(1974_film)","http://dbpedia.org/resource/Sheila_Keith","1974-11-06","-1","-1"
"http://dbpedia.org/resource/Frightmare_(1974_film)","http://dbpedia.org/resource/Paul_Greenwood","1974-11-06","-1","-1"
"http://dbpedia.org/resource/Frightmare_(1974_film)","http://dbpedia.org/resource/Deborah_Fairfax","1974-11-06","-1","-1"
"http://dbpedia.org/resource/Frightmare_(1974_film)","http://dbpedia.org/resource/Kim_Butcher","1974-11-06","-1","-1"
"http://dbpedia.org/resource/Valibamey_Vaa_Vaa","http://dbpedia.org/resource/Radha_(actress)","1982-11-14","3","17"
"http://dbpedia.org/resource/Valibamey_Vaa_Vaa","http://dbpedia.org/resource/Goundamani","1982-11-14","3","17"
"http://dbpedia.org/resource/Valibamey_Vaa_Vaa","http://dbpedia.org/resource/Karthik_(actor)","1982-11-14","3","17"
"http://dbpedia.org/resource/Vertigine_d'amore","http://dbpedia.org/resource/Gabriele_Ferzetti","1949-02-23","9","29"
"http://dbpedia.org/resource/Garçon_stupide","http://dbpedia.org/resource/Natacha_Koutchoumov","2004-03-10","10","21"
"http://dbpedia.org/resource/Garçon_stupide","http://dbpedia.org/resource/Pierre_Chatagny","2004-03-10","10","21"
"http://dbpedia.org/resource/Gentleman_(1989_film)","http://dbpedia.org/resource/Anuradha_Patel","1989-07-28","-1","-1"
"http://dbpedia.org/resource/Gentleman_(1989_film)","http://dbpedia.org/resource/Govinda_(actor)","1989-07-28","-1","-1"
"http://dbpedia.org/resource/Genuine_(film)","http://dbpedia.org/resource/Hans_Heinrich_von_Twardowski","1920-09-02","20","54"
"http://dbpedia.org/resource/Genuine_(film)","http://dbpedia.org/resource/Fern_Andra","1920-09-02","20","54"
"http://dbpedia.org/resource/Genuine_(film)","http://dbpedia.org/resource/Albert_Bennefeld","1920-09-02","20","54"
"http://dbpedia.org/resource/Waltz_of_Love","http://dbpedia.org/resource/Julia_Serda","1930-02-07","-1","-1"
"http://dbpedia.org/resource/Waltz_of_Love","http://dbpedia.org/resource/Willy_Fritsch","1930-02-07","-1","-1"
"http://dbpedia.org/resource/Waltz_of_Love","http://dbpedia.org/resource/Georg_Alexander","1930-02-07","-1","-1"
"http://dbpedia.org/resource/Waltz_of_Love","http://dbpedia.org/resource/Lilian_Harvey","1930-02-07","-1","-1"
"http://dbpedia.org/resource/Wayward_Son","http://dbpedia.org/resource/Harry_Connick","_Jr.","1999-09-14","14","51"
"http://dbpedia.org/resource/Wayward_Son","http://dbpedia.org/resource/Pete_Postlethwaite","1999-09-14","14","51"
"http://dbpedia.org/resource/Ghar_(film)","http://dbpedia.org/resource/Rekha","1978-02-09","23","49"
"http://dbpedia.org/resource/Ghar_(film)","http://dbpedia.org/resource/Vinod_Mehra","1978-02-09","23","49"
"http://dbpedia.org/resource/Who_Is_Without_Sin","http://dbpedia.org/resource/Yvonne_Sanson","1952-12-18","-1","-1"
"http://dbpedia.org/resource/Who_Is_Without_Sin","http://dbpedia.org/resource/Amedeo_Nazzari","1952-12-18","-1","-1"
"http://dbpedia.org/resource/Who_Is_Without_Sin","http://dbpedia.org/resource/Françoise_Rosay","1952-12-18","-1","-1"
"http://dbpedia.org/resource/Godavari_(film)","http://dbpedia.org/resource/Sumanth","2006-05-19","30","59"
"http://dbpedia.org/resource/Godavari_(film)","http://dbpedia.org/resource/Kamalinee_Mukherjee","2006-05-19","30","59"
"http://dbpedia.org/resource/Godavari_(film)","http://dbpedia.org/resource/Neetu_Chandra","2006-05-19","30","59"
"http://dbpedia.org/resource/Gorgo_(film)","http://dbpedia.org/resource/Vincent_Winter","1961-03-29","45","113"
"http://dbpedia.org/resource/Gorgo_(film)","http://dbpedia.org/resource/Bill_Travers","1961-03-29","45","113"
"http://dbpedia.org/resource/Gorgo_(film)","http://dbpedia.org/resource/William_Sylvester","1961-03-29","45","113"
"http://dbpedia.org/resource/Gorgo_(film)","http://dbpedia.org/resource/Vincent_Winter","1961-10-27","45","113"
"http://dbpedia.org/resource/Gorgo_(film)","http://dbpedia.org/resource/Bill_Travers","1961-10-27","45","113"
"http://dbpedia.org/resource/Gorgo_(film)","http://dbpedia.org/resource/William_Sylvester","1961-10-27","45","113"
"http://dbpedia.org/resource/Graveyard_of_Honor_(1975_film)","http://dbpedia.org/resource/Tetsuya_Watari","1975-02-15","14","32"
"http://dbpedia.org/resource/Zameer:_The_Fire_Within","http://dbpedia.org/resource/Ajay_Devgan","2005-03-04","15","48"
"http://dbpedia.org/resource/Zameer:_The_Fire_Within","http://dbpedia.org/resource/Ameesha_Patel","2005-03-04","15","48"
"http://dbpedia.org/resource/Zameer:_The_Fire_Within","http://dbpedia.org/resource/Mahima_Chaudhry","2005-03-04","15","48"
"http://dbpedia.org/resource/Hanging_Garden_(film)","http://dbpedia.org/resource/Anne_Suzuki","2005-05-12","13","28"
"http://dbpedia.org/resource/Hanging_Garden_(film)","http://dbpedia.org/resource/Kyōko_Koizumi","2005-05-12","13","28"
"http://dbpedia.org/resource/Hanging_Garden_(film)","http://dbpedia.org/resource/Itsuji_Itao","2005-05-12","13","28"
"http://dbpedia.org/resource/Hanging_Garden_(film)","http://dbpedia.org/resource/Masahiro_Hirota","2005-05-12","13","28"
"http://dbpedia.org/resource/Hanging_Garden_(film)","http://dbpedia.org/resource/Anne_Suzuki","2005-10-08","13","28"
"http://dbpedia.org/resource/Hanging_Garden_(film)","http://dbpedia.org/resource/Kyōko_Koizumi","2005-10-08","13","28"
"http://dbpedia.org/resource/Hanging_Garden_(film)","http://dbpedia.org/resource/Itsuji_Itao","2005-10-08","13","28"
"http://dbpedia.org/resource/Hanging_Garden_(film)","http://dbpedia.org/resource/Masahiro_Hirota","2005-10-08","13","28"
"http://dbpedia.org/resource/Hercule_(film)","http://dbpedia.org/resource/Gaby_Morlay","1938-03-04","-1","-1"
"http://dbpedia.org/resource/Hercule_(film)","http://dbpedia.org/resource/Fernandel","1938-03-04","-1","-1"
"http://dbpedia.org/resource/Hercule_(film)","http://dbpedia.org/resource/Pierre_Brasseur","1938-03-04","-1","-1"
"http://dbpedia.org/resource/Hot_Water_(1937_film)","http://dbpedia.org/resource/Jed_Prouty","1937-09-24","-1","-1"
"http://dbpedia.org/resource/Hot_Water_(1937_film)","http://dbpedia.org/resource/Spring_Byington","1937-09-24","-1","-1"
"http://dbpedia.org/resource/Hot_Water_(1937_film)","http://dbpedia.org/resource/Shirley_Deane","1937-09-24","-1","-1"
"http://dbpedia.org/resource/House_of_Cards_(1943_film)","http://dbpedia.org/resource/Blanca_de_Silos","1943-05-17","-1","-1"
"http://dbpedia.org/resource/House_of_Cards_(1943_film)","http://dbpedia.org/resource/Manolo_Morán","1943-05-17","-1","-1"
"http://dbpedia.org/resource/House_of_Cards_(1943_film)","http://dbpedia.org/resource/Raúl_Cancio","1943-05-17","-1","-1"
"http://dbpedia.org/resource/House_of_Cards_(1943_film)","http://dbpedia.org/resource/Camino_Garrigó","1943-05-17","-1","-1"
"http://dbpedia.org/resource/House_of_Cards_(1993_film)","http://dbpedia.org/resource/Tommy_Lee_Jones","1993-06-25","20","51"
"http://dbpedia.org/resource/House_of_Cards_(1993_film)","http://dbpedia.org/resource/Kathleen_Turner","1993-06-25","20","51"
"http://dbpedia.org/resource/Hum_Dil_De_Chuke_Sanam","http://dbpedia.org/resource/Ajay_Devgan","1999-06-18","101","136"
"http://dbpedia.org/resource/Hum_Dil_De_Chuke_Sanam","http://dbpedia.org/resource/Salman_Khan","1999-06-18","101","136"
"http://dbpedia.org/resource/Hum_Dil_De_Chuke_Sanam","http://dbpedia.org/resource/Aishwarya_Rai_Bachchan","1999-06-18","101","136"
"http://dbpedia.org/resource/Humongous_(1982_film)","http://dbpedia.org/resource/David_Wallace_(actor)","1982-06-11","-1","-1"
"http://dbpedia.org/resource/Humongous_(1982_film)","http://dbpedia.org/resource/John_Wildman_(actor)","1982-06-11","-1","-1"
"http://dbpedia.org/resource/Humongous_(1982_film)","http://dbpedia.org/resource/Janet_Julian","1982-06-11","-1","-1"
"http://dbpedia.org/resource/Humongous_(1982_film)","http://dbpedia.org/resource/Page_Fletcher","1982-06-11","-1","-1"
"http://dbpedia.org/resource/I'll_Be_Home_for_Christmas_(1998_film)","http://dbpedia.org/resource/Gary_Cole","1998-11-13","35","80"
"http://dbpedia.org/resource/I'll_Be_Home_for_Christmas_(1998_film)","http://dbpedia.org/resource/Eve_Gordon","1998-11-13","35","80"
"http://dbpedia.org/resource/I'll_Be_Home_for_Christmas_(1998_film)","http://dbpedia.org/resource/Adam_LaVorgna","1998-11-13","35","80"
"http://dbpedia.org/resource/I'll_Be_Home_for_Christmas_(1998_film)","http://dbpedia.org/resource/Jonathan_Taylor_Thomas","1998-11-13","35","80"
"http://dbpedia.org/resource/I'll_Be_Home_for_Christmas_(1998_film)","http://dbpedia.org/resource/Jessica_Biel","1998-11-13","35","80"
"http://dbpedia.org/resource/I'll_Be_Home_for_Christmas_(1998_film)","http://dbpedia.org/resource/Andrew_Lauer","1998-11-13","35","80"
"http://dbpedia.org/resource/I'll_Be_Home_for_Christmas_(1998_film)","http://dbpedia.org/resource/Sean_O'Bryan","1998-11-13","35","80"
"http://dbpedia.org/resource/I've_Been_Waiting_for_You_(film)","http://dbpedia.org/resource/Ben_Foster","1998-03-22","15","67"
"http://dbpedia.org/resource/I've_Been_Waiting_for_You_(film)","http://dbpedia.org/resource/Sarah_Chalke","1998-03-22","15","67"
"http://dbpedia.org/resource/I've_Been_Waiting_for_You_(film)","http://dbpedia.org/resource/Christian_Campbell","1998-03-22","15","67"
"http://dbpedia.org/resource/I've_Been_Waiting_for_You_(film)","http://dbpedia.org/resource/Maggie_Lawson","1998-03-22","15","67"
"http://dbpedia.org/resource/I've_Been_Waiting_for_You_(film)","http://dbpedia.org/resource/Soleil_Moon_Frye","1998-03-22","15","67"
"http://dbpedia.org/resource/I.K.U.","http://dbpedia.org/resource/Ayumi_Tokitō","2001-05-03","19","84"
"http://dbpedia.org/resource/I.K.U.","http://dbpedia.org/resource/Aja_(Japanese_actress)","2001-05-03","19","84"
"http://dbpedia.org/resource/I.K.U.","http://dbpedia.org/resource/Zachery_Nataf","2001-05-03","19","84"
"http://dbpedia.org/resource/I.K.U.","http://dbpedia.org/resource/Akira_the_Hustler","2001-05-03","19","84"
"http://dbpedia.org/resource/I_Love_You_(2005_Croatian_film)","http://dbpedia.org/resource/Krešimir_Mikić","2005-12-18","14","21"
"http://dbpedia.org/resource/I_Love_You_Too_(2001_film)","http://dbpedia.org/resource/Angela_Schijf","2001-02-15","10","24"
"http://dbpedia.org/resource/I_Love_You_Too_(2001_film)","http://dbpedia.org/resource/Antonie_Kamerling","2001-02-15","10","24"
"http://dbpedia.org/resource/I_Love_You_Too_(2001_film)","http://dbpedia.org/resource/Anniek_Pheifer","2001-02-15","10","24"
"http://dbpedia.org/resource/I_Love_You_Too_(2001_film)","http://dbpedia.org/resource/Beau_van_Erven_Dorens","2001-02-15","10","24"
"http://dbpedia.org/resource/I_Love_You_Too_(2001_film)","http://dbpedia.org/resource/Dorothee_Capelluto","2001-02-15","10","24"
"http://dbpedia.org/resource/I_Love_You_Too_(2001_film)","http://dbpedia.org/resource/Florence_Kasumba","2001-02-15","10","24"
"http://dbpedia.org/resource/Illusion_(1967_film)","http://dbpedia.org/resource/Vanja_Drach","1967-07-12","8","26"
"http://dbpedia.org/resource/Illusion_(1967_film)","http://dbpedia.org/resource/Slobodan_Dimitrijević","1967-07-12","8","26"
"http://dbpedia.org/resource/Illusion_(1967_film)","http://dbpedia.org/resource/Branko_Kovačić","1967-07-12","8","26"
"http://dbpedia.org/resource/Illusion_(1967_film)","http://dbpedia.org/resource/Marija_Lojk","1967-07-12","8","26"
"http://dbpedia.org/resource/In_extremis_(film)","http://dbpedia.org/resource/Sébastien_Roch","2000-08-23","5","20"
"http://dbpedia.org/resource/In_extremis_(film)","http://dbpedia.org/resource/Julie_Depardieu","2000-08-23","5","20"
"http://dbpedia.org/resource/In_extremis_(film)","http://dbpedia.org/resource/Jérémy_Sanguinetti","2000-08-23","5","20"
"http://dbpedia.org/resource/Iqbal_(film)","http://dbpedia.org/resource/Girish_Karnad","2005-08-26","52","68"
"http://dbpedia.org/resource/Iqbal_(film)","http://dbpedia.org/resource/Prateeksha_Lonkar","2005-08-26","52","68"
"http://dbpedia.org/resource/Iqbal_(film)","http://dbpedia.org/resource/Naseeruddin_Shah","2005-08-26","52","68"
"http://dbpedia.org/resource/Iqbal_(film)","http://dbpedia.org/resource/Shreyas_Talpade","2005-08-26","52","68"
"http://dbpedia.org/resource/Iqbal_(film)","http://dbpedia.org/resource/Shweta_Prasad","2005-08-26","52","68"
"http://dbpedia.org/resource/Iqbal_(film)","http://dbpedia.org/resource/Yatin_Karyekar","2005-08-26","52","68"
"http://dbpedia.org/resource/Jack_London_(film)","http://dbpedia.org/resource/Susan_Hayward","1943-12-24","25","55"
"http://dbpedia.org/resource/Jack_London_(film)","http://dbpedia.org/resource/Michael_O'Shea_(actor)","1943-12-24","25","55"
"http://dbpedia.org/resource/Jealousy_(1922_film)","http://dbpedia.org/resource/Zofia_Jaroszewska","1922-09-05","-1","-1"
"http://dbpedia.org/resource/Jealousy_(1922_film)","http://dbpedia.org/resource/Michał_Waszyński","1922-09-05","-1","-1"
"http://dbpedia.org/resource/Jealousy_(1922_film)","http://dbpedia.org/resource/Antoni_Piekarski","1922-09-05","-1","-1"
"http://dbpedia.org/resource/Jealousy_(1922_film)","http://dbpedia.org/resource/Mariusz_Maszynski","1922-09-05","-1","-1"
"http://dbpedia.org/resource/Jealousy_(1929_film)","http://dbpedia.org/resource/Jeanne_Eagels","1929-09-13","9","45"
"http://dbpedia.org/resource/Jealousy_(1929_film)","http://dbpedia.org/resource/Fredric_March","1929-09-13","9","45"
"http://dbpedia.org/resource/Jealousy_(1942_film)","http://dbpedia.org/resource/Ruggero_Ruggeri","1942-12-25","-1","-1"
"http://dbpedia.org/resource/Jealousy_(1942_film)","http://dbpedia.org/resource/Luisa_Ferida","1942-12-25","-1","-1"
"http://dbpedia.org/resource/Jealousy_(1942_film)","http://dbpedia.org/resource/Roldano_Lupi","1942-12-25","-1","-1"
"http://dbpedia.org/resource/Jealousy_(1942_film)","http://dbpedia.org/resource/Elena_Zareschi","1942-12-25","-1","-1"
"http://dbpedia.org/resource/Jealousy_(1999_film)","http://dbpedia.org/resource/Luis_Tosar","1999-09-03","6","42"
"http://dbpedia.org/resource/Jealousy_(1999_film)","http://dbpedia.org/resource/Daniel_Giménez_Cacho","1999-09-03","6","42"
"http://dbpedia.org/resource/Jealousy_(1999_film)","http://dbpedia.org/resource/Aitana_Sánchez-Gijón","1999-09-03","6","42"
"http://dbpedia.org/resource/Jealousy_(1999_film)","http://dbpedia.org/resource/Maria_Botto","1999-09-03","6","42"
"http://dbpedia.org/resource/Juanita_(film)","http://dbpedia.org/resource/Mireille_Perrey","1935-09-27","-1","-1"
"http://dbpedia.org/resource/Juanita_(film)","http://dbpedia.org/resource/Alfred_Rode","1935-09-27","-1","-1"
"http://dbpedia.org/resource/Juanita_(film)","http://dbpedia.org/resource/André_Berley","1935-09-27","-1","-1"
"http://dbpedia.org/resource/Juanita_(film)","http://dbpedia.org/resource/Alice_Tisson","1935-09-27","-1","-1"
"http://dbpedia.org/resource/Karnaa","http://dbpedia.org/resource/Vineetha","1995-04-14","12","64"
"http://dbpedia.org/resource/Karnaa","http://dbpedia.org/resource/Ravichandran_(Tamil_actor)","1995-04-14","12","64"
"http://dbpedia.org/resource/Karnaa","http://dbpedia.org/resource/Keerikkadan_Jose","1995-04-14","12","64"
"http://dbpedia.org/resource/Karnaa","http://dbpedia.org/resource/Sujatha_(actress)","1995-04-14","12","64"
"http://dbpedia.org/resource/Karnaa","http://dbpedia.org/resource/Senthil_(actor)","1995-04-14","12","64"
"http://dbpedia.org/resource/Karnaa","http://dbpedia.org/resource/Goundamani","1995-04-14","12","64"
"http://dbpedia.org/resource/Karnaa","http://dbpedia.org/resource/Ranjitha","1995-04-14","12","64"
"http://dbpedia.org/resource/Karnaa","http://dbpedia.org/resource/Arjun_Sarja","1995-04-14","12","64"
"http://dbpedia.org/resource/Karnan_(film)","http://dbpedia.org/resource/Sivaji_Ganesan","1964-01-14","31","215"
"http://dbpedia.org/resource/Karnan_(film)","http://dbpedia.org/resource/Devika","1964-01-14","31","215"
